"/Vout (b0=0,b1=0,b2=0) X","/Vout (b0=0,b1=0,b2=0) Y","/Vout (b0=1,b1=0,b2=0) X","/Vout (b0=1,b1=0,b2=0) Y","/Vout (b0=0,b1=1,b2=0) X","/Vout (b0=0,b1=1,b2=0) Y","/Vout (b0=1,b1=1,b2=0) X","/Vout (b0=1,b1=1,b2=0) Y","/Vout (b0=0,b1=0,b2=1) X","/Vout (b0=0,b1=0,b2=1) Y","/Vout (b0=1,b1=0,b2=1) X","/Vout (b0=1,b1=0,b2=1) Y","/Vout (b0=0,b1=1,b2=1) X","/Vout (b0=0,b1=1,b2=1) Y","/Vout (b0=1,b1=1,b2=1) X","/Vout (b0=1,b1=1,b2=1) Y","/Vin (b0=0,b1=0,b2=0) X","/Vin (b0=0,b1=0,b2=0) Y"
6.01402615662944e-08,1.123628906643572,5.009947245240279e-08,4.041503769459454e-06,5.013106392801709e-08,1.190123829618452e-06,5.007989604959661e-08,1.08218813878378e-06,5.018180754781542e-08,-4.503006857514362e-07,5.011482376555993e-08,1.528139041898617e-06,5.015230741334781e-08,-2.171810752743402e-06,5.015460714624192e-08,-1.54408423934822e-06,6.01402615662944e-08,0.7714386146191583
6.014233087603946e-08,1.131614048967303,5.011304545297046e-08,4.001203657821458e-06,5.014118530559783e-08,-3.435128951097795e-07,5.00903497745477e-08,1.74909970830933e-06,5.019272256327979e-08,-1.050068391132527e-07,5.012855493998558e-08,8.678498049317216e-07,5.01605126142335e-08,-1.771867376380184e-06,5.016285126467344e-08,-5.606197266325197e-07,6.014233087603946e-08,0.782819818216992
6.014390643586409e-08,1.132218183249116,5.012321933538273e-08,3.20292177006378e-06,5.015077801179605e-08,-4.26487311865688e-06,5.010130503857127e-08,1.986958514529895e-06,5.020000000000001e-08,-9.816796586431198e-08,5.013932033227492e-08,-2.40848860747078e-07,5.01683229185949e-08,-2.584157198378854e-07,5.017154419471339e-08,-6.222364566565846e-08,6.014390643586409e-08,0.7914853972524264
6.014532715113091e-08,1.115971052777688,5.013450991873577e-08,1.135026604080789e-06,5.015865704166838e-08,-4.783312808899083e-06,5.011717919049543e-08,1.562169180457949e-06,5.020391260864871e-08,7.183797587344172e-07,5.01494792952715e-08,-1.595599709826866e-06,5.017671099792776e-08,-2.42912255608156e-07,5.018016185706832e-08,-4.549030418961826e-08,6.014532715113091e-08,0.7992993312199574
6.014699153896366e-08,1.052131458678153,5.014451978941751e-08,-6.107209248738054e-07,5.016672823171971e-08,-1.705134538589619e-06,5.013170441336728e-08,6.908714724200094e-07,5.020886427731515e-08,-9.920693729883342e-07,5.015783622562164e-08,-2.250127875007194e-06,5.018660057530296e-08,-6.320637684960023e-09,5.019082019460514e-08,1.322837085672143e-07,6.014699153896366e-08,0.8084534643000829
6.014837604255229e-08,0.956064512038115,5.015338786155879e-08,-4.860832756824345e-06,5.017502325560323e-08,-6.779357113029002e-07,5.014266194818449e-08,-6.509552217281632e-07,5.021332327816424e-08,-1.372413666304333e-06,5.016757916488172e-08,-3.845614694385747e-07,5.020000000000001e-08,1.287297534924248e-07,5.020000000000001e-08,9.533414701288581e-08,6.014837604255229e-08,0.8160682340375665
6.014986723287736e-08,0.8156533770057302,5.016134935983334e-08,-3.520096712055108e-06,5.018448287931428e-08,-3.829350222941002e-07,5.015237199366741e-08,-1.887846080823017e-06,5.022224127986242e-08,8.027307758844518e-07,5.017661922238998e-08,-8.865988720620533e-08,5.020459219429193e-08,4.012858632873968e-07,5.020433458101738e-08,3.569354128998219e-07,6.014986723287736e-08,0.8242697808254484
6.015172935716664e-08,0.6066692351322518,5.017319753628568e-08,-4.115504472492347e-07,5.019224143965714e-08,-6.728420135315445e-08,5.01606165519978e-08,-1.85490337218393e-06,5.023443066126614e-08,-1.359139294454587e-07,5.018585366443185e-08,-8.799022694635302e-08,5.021085692910908e-08,-6.970970362742131e-07,5.02097611498334e-08,-4.612362268164929e-07,6.015172935716664e-08,0.8345114644164788
6.015331647840265e-08,0.4221128126774595,5.018167597550591e-08,-2.301663960010084e-07,5.020000000000001e-08,-1.003259186256559e-08,5.016838745610882e-08,-9.452458221638942e-08,5.025578836237286e-08,4.269294990686466e-07,5.019292683221593e-08,6.403524660538276e-08,5.021683747366267e-08,-3.20268549471303e-08,5.02147639990058e-08,-4.209045362624955e-08,6.015331647840265e-08,0.8432406312145375
6.01547889988145e-08,0.2682688796981826,5.019254427039317e-08,-5.330032510237642e-08,5.020404601702792e-08,7.07535198584264e-07,5.017674846224399e-08,-3.023521635177634e-07,5.029756548529342e-08,-3.451100279075453e-09,5.020000000000001e-08,7.869924479444956e-08,5.022861056725052e-08,5.528208019503739e-07,5.02247696973506e-08,4.694181593525173e-07,6.01547889988145e-08,0.8513394934796987
6.015617483137817e-08,0.1550502307688755,5.020000000000001e-08,-1.154641749076036e-09,5.020889049148282e-08,-9.536319697946756e-07,5.018668209115197e-08,6.183177056004869e-08,5.037362470571882e-08,3.682103529958037e-07,5.020385396028761e-08,4.93993515859847e-07,5.024513927109782e-08,-1.845637857174152e-07,5.023849704584269e-08,-9.065750374536066e-08,6.015617483137817e-08,0.8589615725799047
6.015760812664718e-08,0.0783818110110788,5.020396262094842e-08,8.85894588732025e-07,5.021348138269041e-08,-1.352446649964716e-06,5.020000000000001e-08,9.501825204564499e-08,5.052574314656961e-08,2.009260432786008e-08,5.020843876657174e-08,-6.465527083386767e-07,5.027306857935139e-08,5.513066215920535e-07,5.026197772591028e-08,4.385709938769896e-07,6.015760812664718e-08,0.8668446965594702
6.01593985228779e-08,0.02920925125275763,5.020896334923745e-08,-8.877489853705648e-07,5.02226631651056e-08,7.882827336982729e-07,5.020459491109614e-08,4.103299977889609e-07,5.082998002827121e-08,3.326737398811836e-07,5.021280174530097e-08,-5.559780334741755e-07,5.032548538219666e-08,-1.621928810313756e-07,5.03071055420678e-08,-5.766418407814809e-08,6.01593985228779e-08,0.8766918758284207
6.016126442292404e-08,0.009722246953359234,5.021347984166315e-08,-1.426479387968739e-06,5.023512840312744e-08,-1.00875625369503e-07,5.021085046799677e-08,-6.958870800415202e-07,5.143572995634073e-08,-2.581219457674783e-07,5.022152770275944e-08,6.700995170894005e-07,5.041772117064057e-08,5.365205295766271e-07,5.038774743558528e-08,4.247144305320303e-07,6.016126442292404e-08,0.8869543260821597
6.016285889810362e-08,0.003784257615397742,5.022251282651454e-08,8.03574835574471e-07,5.025739881719235e-08,4.024675277484718e-07,5.021681750228944e-08,-5.707722900180517e-08,5.206697663093697e-08,-4.277575953147677e-06,5.023320681532526e-08,-1.793108525102832e-07,5.05928241098858e-08,-1.521686899887316e-07,5.054500491075671e-08,-4.337933747295121e-08,6.016285889810362e-08,0.8957239395698455
6.016459896011825e-08,0.001406630390810113,5.02349779814213e-08,-5.787715040242135e-08,5.030055916089586e-08,2.700726909959828e-08,5.022861635217699e-08,5.601871374584451e-07,5.227005483305905e-08,-1.928339109379512e-05,5.025415608028746e-08,4.532278191754328e-07,5.092657073577023e-08,5.308223707959981e-07,5.079967639541889e-08,4.223254265333621e-07,6.016459896011825e-08,0.9052942806503066
6.016685390331084e-08,0.0003962280469614861,5.025683026156056e-08,4.040467145157631e-07,5.037900493493084e-08,3.348444849436631e-07,5.024515518416336e-08,-1.939114380431798e-07,5.237159393412009e-08,-3.039472569414864e-05,5.029531762274625e-08,-7.15625770563357e-08,5.142265400735952e-08,-1.592399211979147e-07,5.113238958425467e-08,-3.985119132925262e-08,6.016685390331084e-08,0.9176964682095957
6.017002507010057e-08,6.78699251483849e-05,5.029955490944688e-08,2.653513622007193e-08,5.053589648300079e-08,-1.188291239336094e-08,5.027313739719703e-08,5.521292185127396e-07,5.257467213624217e-08,-0.0001134498156691659,5.037062004397662e-08,4.13728638342291e-07,5.207352388168704e-08,4.651166605159378e-07,5.159805135662052e-08,4.143189556336241e-07,6.017002507010057e-08,0.9351378855530696
6.017491979485865e-08,-4.739541395381783e-07,5.037737812503133e-08,1.000745191804812e-07,5.084967957914069e-08,-6.07640881001386e-07,5.032567733040813e-08,-1.64304422642934e-07,5.266619230979216e-08,-0.000325864231399341,5.052122488643737e-08,-3.74951329942318e-08,5.298541167901694e-08,-8.166305933053402e-07,5.232954519205455e-08,-7.156221483456062e-08,6.017491979485865e-08,0.9620588717225192
6.018126425644875e-08,6.872187033189281e-06,5.053116455478961e-08,-3.234471986219639e-06,5.097048055115857e-08,-4.19401466126081e-06,5.041813630708071e-08,5.363687181724829e-07,5.276747674125552e-08,-0.0004784959638082607,5.074076060257978e-08,4.071844311512505e-07,5.333407991687276e-08,-1.916882179033739e-06,5.350194570114419e-08,2.533076344151803e-08,6.018126425644875e-08,0.996953410468064
6.018843859396316e-08,-2.615943328113893e-06,5.058851039608335e-08,-1.30757800982537e-05,5.121208249519433e-08,-2.55436724804338e-05,5.05931179869133e-08,-1.552063019445092e-07,5.28521316478698e-08,0.01228853967807532,5.101531110859431e-08,-3.203718446761435e-08,5.403141639258441e-08,-1.261654704250519e-05,5.439802980925277e-08,-3.184606603772135e-06,6.018843859396316e-08,1.036412266797355
6.019421929698159e-08,1.637510778090222e-06,5.070320207867084e-08,-7.475126372861e-05,5.127569970710788e-08,-7.129535486107583e-05,5.087263545459288e-08,5.005396572028812e-07,5.287512870979058e-08,0.03046661079277684,5.1369552624137e-08,3.713111488589909e-07,5.419913926450617e-08,-3.522606104489634e-05,5.475953959368431e-08,-8.607868852027786e-06,6.019421929698159e-08,1.068206133398682
6.020000000000001e-08,-1.264330335084773e-07,5.073072450018747e-08,-0.0001702583881492009,5.135122452285728e-08,-0.0001684898962559461,5.124533565352393e-08,-4.074704903018252e-07,5.289321079250584e-08,0.06557031328850306,5.18765879719589e-08,-1.854883855519452e-07,5.437117483600368e-08,-7.393998283867938e-05,5.494029448590008e-08,-1.379961929873576e-05,6.020000000000001e-08,1.1
6.020350193344897e-08,-2.10384606784428e-06,5.078576934322074e-08,-0.000644817661541513,5.140153498525559e-08,-0.0004013927164320662,5.178183228725746e-08,-3.156535291889961e-06,5.291807735449255e-08,0.1786555589441614,5.270112179520188e-08,-1.521737199542468e-06,5.448593017122921e-08,-0.000176465589225757,5.530180427033162e-08,-4.124180733854906e-05,6.020350193344897e-08,1.1
6.020760776855325e-08,7.09160832525424e-07,5.082461971270332e-08,-0.001761434904010017,5.146069373641588e-08,-0.000980037532746315,5.195006709161139e-08,-1.502302422211598e-05,5.293567489618023e-08,0.3146111254564103,5.297435410545026e-08,-7.472914510557973e-06,5.46234908199283e-08,-0.0003559281753254596,5.546395309446929e-08,-0.0001146425492942012,6.020760776855325e-08,1.1
6.02115554134763e-08,2.408161802113219e-06,5.085601549224325e-08,0.003173541278347616,5.150676705041214e-08,0.0006715350068067037,5.214103413068617e-08,-3.958782862702286e-05,5.29582756826936e-08,0.5362871493125783,5.334820804982237e-08,-2.29923906514873e-05,5.473268181317786e-08,0.002266717098584134,5.560190264600053e-08,-0.0002436918545577357,6.02115554134763e-08,1.1
6.02194507033224e-08,-2.023239887528598e-07,5.086421509861942e-08,0.01167578562766545,5.152980370741027e-08,0.01173629460351658,5.220458293600876e-08,-8.01533234495763e-05,5.297795769927194e-08,0.7529119194073921,5.3456669960421e-08,-5.272781455755696e-05,5.477444725933108e-08,0.0100532418316355,5.574040315472515e-08,9.445047368532068e-05,6.02194507033224e-08,1.1
6.023103765075538e-08,5.284007873487051e-07,5.087359059966352e-08,0.04160949179242819,5.154230819105983e-08,0.03105922024242512,5.229089110920664e-08,-0.0001817000559087922,5.299698262744962e-08,0.9560565461292915,5.359122895185153e-08,-0.0001144708890336131,5.480320535067934e-08,0.02564220911250707,5.580366600053767e-08,0.002691711479643571,6.023103765075538e-08,1.1
6.024821649809583e-08,-5.033652280701773e-08,5.088455382410016e-08,0.1364480707546872,5.155380766531037e-08,0.0711657273952421,5.23846000814496e-08,-0.0005813817407702616,5.300787090146641e-08,1.039298449847326,5.369142442431447e-08,-0.0002697692776787025,5.48277906223064e-08,0.05562450237434928,5.585006230791979e-08,0.01080452085474544,6.024821649809583e-08,1.1
6.027495743669066e-08,3.886735285044571e-07,5.089264375537473e-08,0.2658081492644355,5.156737927566e-08,0.1721461596691126,5.245058691794028e-08,-0.0002392171322038507,5.301916644649331e-08,1.079553200201953,5.379735022366331e-08,-0.0004044759308657581,5.484983745341145e-08,0.1124057795015209,5.588239167674222e-08,0.02618437361021464,6.027495743669066e-08,1.1
6.032843931388031e-08,1.509978713660465e-08,5.090133910657584e-08,0.4550879136080941,5.157836476714436e-08,0.303260617606313,5.248711445038202e-08,0.006723752085470205,5.303021008628377e-08,1.091491389595024,5.389507466294815e-08,0.007535694367628401,5.487298902327457e-08,0.2232911190823791,5.591173266288945e-08,0.05835552372270924,6.032843931388031e-08,1.1
6.043540306825962e-08,3.601473893125704e-07,5.090937345455675e-08,0.6617446203402263,5.159403715359804e-08,0.5459251585340708,5.250257722070139e-08,0.01731125675487556,5.304092885100008e-08,1.095202073780874,5.39209628665131e-08,0.01886804310746348,5.489413087892246e-08,0.3667768407234854,5.593684720145373e-08,0.1177177805612287,6.043540306825962e-08,1.1
6.064933057701824e-08,2.843426304822911e-08,5.091790881825912e-08,0.8888620731694641,5.160700752058424e-08,0.7752174676702388,5.251900853158935e-08,0.04531543361752444,5.30514160029185e-08,1.096926688011087,5.394551641945984e-08,0.04752395631996444,5.49147704299376e-08,0.5315294015914681,5.596289913599927e-08,0.2317063824797507,6.064933057701824e-08,1.1
6.107718559453548e-08,3.536986838505999e-07,5.092286576070623e-08,0.9956513115844191,5.161939235563646e-08,0.9776655921189897,5.253919081862821e-08,0.136128392292637,5.306653417297064e-08,1.098021264767512,5.396593321240531e-08,0.09922642409199586,5.493675365874186e-08,0.7221921883803488,5.598670837938791e-08,0.377998581774424,6.107718559453548e-08,1.1
6.193289562956995e-08,3.160559945950809e-08,5.092800357804363e-08,1.06059360409847,5.162890294923654e-08,1.066344517811992,5.255387670981994e-08,0.2617843352982665,5.309354645458571e-08,1.098797262686135,5.398883352131799e-08,0.2159301568914063,5.49607701859319e-08,0.9302384109892107,5.601042257188239e-08,0.5483506240377143,6.193289562956995e-08,1.1
6.364431569963889e-08,3.52126072861043e-07,5.09326360075433e-08,1.085081326668523,5.163596376061577e-08,1.088734299020325,5.256900464789862e-08,0.4383247428232215,5.313169627655988e-08,1.099148216767971,5.400734625510261e-08,0.3552598562937694,5.497432225734326e-08,1.022864573955013,5.603483265572355e-08,0.7382018290569163,6.364431569963889e-08,1.1
6.56443156996389e-08,3.257379346740721e-08,5.093938837522363e-08,1.094901975750778,5.164224294456034e-08,1.094712122332218,5.258287403787906e-08,0.6271964529271267,5.319819638785337e-08,1.099619444022608,5.402469490576304e-08,0.5098218712885777,5.498923325020403e-08,1.074231014080679,5.606212130218138e-08,0.9475831560214032,6.56443156996389e-08,1.1
6.76443156996389e-08,3.512358898106825e-07,5.094414055477105e-08,1.096012482453821,5.164895109933537e-08,1.096478997810116,5.25975561925316e-08,0.8389767922983763,5.325787046778532e-08,1.099900798643712,5.404458927848208e-08,0.7037744196259492,5.500184967594716e-08,1.088256016903729,5.607687787399564e-08,1.032344989050074,6.76443156996389e-08,1.1
6.882215784981947e-08,3.37700971602769e-08,5.094988190067028e-08,1.096642115379475,5.165677569506943e-08,1.097269291545889,5.261202351952253e-08,1.013661800161045,5.331210828482706e-08,1.099929396091152,5.40656816572016e-08,0.9122374260367914,5.501662383472358e-08,1.093763719193407,5.609285362766049e-08,1.075938553172972,6.882215784981947e-08,1.1
7.000000000000002e-08,3.497358042571232e-07,5.095778892643199e-08,1.097375523601067,5.166781862773173e-08,1.097855544355735,5.262224087093905e-08,1.07588276833805,5.336833257870643e-08,1.099943847248246,5.407802085717764e-08,1.012838283074248,5.502916706687287e-08,1.096183502162249,5.610725716787167e-08,1.088194913499296,7.000000000000002e-08,1.1
7.002946647605885e-08,4.141781210076652e-08,5.097329169559459e-08,1.098774003039112,5.168783557012887e-08,1.098471264719486,5.263093243908271e-08,1.091466244047506,5.342483827334425e-08,1.099972872961005,5.409179136963899e-08,1.072436182034585,5.504657996055289e-08,1.097693352083523,5.612221272467045e-08,1.093382839020679,7.002946647605885e-08,0.9379343816763892
7.006449507513937e-08,6.938942933397538e-07,5.098754421311539e-08,1.099615334083633,5.172650756427272e-08,1.099499142391234,5.26379010303512e-08,1.095231425166869,5.353784966261991e-08,1.099972603385572,5.410282346446196e-08,1.088062576554316,5.508068654517388e-08,1.098902576929136,5.61361923395964e-08,1.095917304950437,7.006449507513937e-08,0.7452770867335013
7.008200937467964e-08,5.06089541682979e-06,5.100052702976727e-08,1.099808615525758,5.175361200652087e-08,1.099851708141675,5.264569993439791e-08,1.096695447493794,5.366547840928509e-08,1.099999471960388,5.411791663267657e-08,1.094547278430871,5.512144521886437e-08,1.099207457599478,5.615787056833862e-08,1.097767087860186,7.008200937467964e-08,0.6489484392620575
7.009282207633422e-08,1.584537919870521e-05,5.101494514939478e-08,1.099921580034771,5.176655786404667e-08,1.099868028725966,5.26561109196901e-08,1.097640346842964,5.389918902429919e-08,1.099987272259054,5.412896993014755e-08,1.096598270894178,5.519515411161799e-08,1.099563774276309,5.619341797139222e-08,1.09890469014001,7.009282207633422e-08,0.5894785801618473
7.010438416182851e-08,3.823141481951772e-05,5.103118740187035e-08,1.099931215889641,5.179244957909829e-08,1.099923305891579,5.26715265752904e-08,1.098267863972435,5.413876357145161e-08,1.100007697006693,5.414418656775631e-08,1.09782333292551,5.529969751392686e-08,1.099878264224734,5.624116871196325e-08,1.099300317397272,7.010438416182851e-08,0.5258871099432476
7.011519538195706e-08,6.848258764013235e-05,5.105546379625628e-08,1.099968968178774,5.182122344821612e-08,1.099944567805805,5.270145219563243e-08,1.098839733399724,5.453868251529849e-08,1.099990520449505,5.417172624748501e-08,1.09878669435984,5.537777025074822e-08,1.099951430108321,5.631702120249774e-08,1.099560176265246,7.011519538195706e-08,0.4664253992362112
7.012570537929223e-08,0.0001020390738143633,5.109348120078476e-08,1.099978065272334,5.187877118645178e-08,1.099968213780004,5.274831988715342e-08,1.099554053462166,5.503397474105565e-08,1.100008762994692,5.420842486346931e-08,1.099133972179592,5.547039418209482e-08,1.099942582537105,5.643740743594243e-08,1.099882375897377,7.012570537929223e-08,0.4086204138928123
7.013293900626242e-08,2.703410416183789e-05,5.115988030445826e-08,1.099997205281105,5.194383374993408e-08,1.099987679739764,5.278517398740166e-08,1.099876695852902,5.580725760139285e-08,1.099990875095735,5.42768771985948e-08,1.099523802620243,5.554428323010573e-08,1.099990373930434,5.652200235227562e-08,1.099943092219799,7.013293900626242e-08,0.3688354655567465
7.013832855596359e-08,-0.0005898046115363077,5.124594533797634e-08,1.099995609648166,5.207395887689867e-08,1.099991298205109,5.280360103752578e-08,1.099883509384127,5.664996358357882e-08,1.100008776738902,5.43652476542174e-08,1.099922908746394,5.569206132612755e-08,1.099966419163808,5.664147393052657e-08,1.09995837361778,7.013832855596359e-08,0.3391929422003148
7.01437801402466e-08,-0.002844553682897743,5.137765068901435e-08,1.10000173269117,5.220354225937308e-08,1.100001910077054,5.283932547749458e-08,1.099934306943096,5.761916616580056e-08,1.099990971775823,5.443735752164705e-08,1.099926684962376,5.585377054656873e-08,1.100009893518071,5.672521392930161e-08,1.099980748040053,7.01437801402466e-08,0.3092092286437603
7.014842810225399e-08,-0.007291355072904303,5.156759214994034e-08,1.099997563825429,5.242969261823531e-08,1.099995656283025,5.287589523717564e-08,1.099942323473072,5.875225565178855e-08,1.100008718129111,5.450727451450362e-08,1.099958180190264,5.617718898745109e-08,1.099979671807739,5.688236126541202e-08,1.099979159320344,7.014842810225399e-08,0.2836454376030862
7.015242093643332e-08,-0.01306665654212932,5.178076981195522e-08,1.100001768605824,5.271270328490908e-08,1.100003524747736,5.294903475653774e-08,1.099978484539999,6.000000000000001e-08,1.099991033864658,5.457128949128946e-08,1.099975576848969,5.648989758038759e-08,1.100015923615586,5.707999120238017e-08,1.099999815141724,7.015242093643332e-08,0.2616848496167704
7.015642223159536e-08,-0.01736977171099175,5.202408014058187e-08,1.0999980109347,5.311481359954697e-08,1.099996101306084,5.30470851907107e-08,1.099980326114802,6.003016554231236e-08,1.099999823848066,5.469931944486115e-08,1.099976919776867,5.698610591132835e-08,1.099982666958951,5.739289914243142e-08,1.099990125349841,7.015642223159536e-08,0.2396777262255926
7.015903933941886e-08,-0.003508534861068557,5.230706604530564e-08,1.10000154257741,5.355339604370595e-08,1.100003613983487,5.31798217743753e-08,1.100000379362303,6.006564561338848e-08,1.099997592663484,5.482699013256566e-08,1.099998225368055,5.763236188382532e-08,1.100016552211754,5.774503427853779e-08,1.100005734348808,7.015903933941886e-08,0.2252836331963453
7.01610583619961e-08,0.03823698628438758,5.265215755875083e-08,1.099998256108631,5.406514507522114e-08,1.099996173321129,5.335330616104978e-08,1.099992128565099,6.008338564892654e-08,1.099982823231739,5.508233150797468e-08,1.099989062199002,5.863235587636962e-08,1.099983157581447,5.827935425624414e-08,1.099992740620587,7.01610583619961e-08,0.2141790090214994
7.016321186911409e-08,0.134564558035396,5.307453176079611e-08,1.100001364233238,5.466666521632372e-08,1.100003592140921,5.359373627680293e-08,1.100005061105804,6.009524402127455e-08,1.099963276755957,5.533984691746956e-08,1.100006428590068,5.931617793818482e-08,1.100016396082737,5.898994582072318e-08,1.100006590642402,7.016321186911409e-08,0.2023347198725453
7.016517384528716e-08,0.2691273192231783,5.36044800518701e-08,1.099998417545037,5.540575538363165e-08,1.099996200919819,5.39555730967094e-08,1.099994103648188,6.010412857322344e-08,1.099933794875836,5.580848787770064e-08,1.099991810171736,6.000000000000001e-08,1.099983473789937,6.000000000000001e-08,1.099993057022279,7.016517384528716e-08,0.191543850920683
7.016795420655601e-08,0.5174521102726056,5.427107341358009e-08,1.100001239296408,5.631654114873618e-08,1.100003581304444,5.44729143712482e-08,1.100005394784187,6.011336688705931e-08,1.099890633899815,5.634583997135774e-08,1.100007505475713,6.002266781060278e-08,1.099999200186289,6.002721711078513e-08,1.099999733344217,7.016795420655601e-08,0.1762518639419774
7.017031582277383e-08,0.7464643371402876,5.513649671299958e-08,1.099998523029226,5.746391882651392e-08,1.099996210380279,5.50400483953783e-08,1.099994323548903,6.012361186089798e-08,1.100540169326266,5.71982161685815e-08,1.099992122921688,6.005198001805391e-08,1.099998989681201,6.006030832379771e-08,1.099997455944681,7.017031582277383e-08,0.1632629747439639
7.017220216026143e-08,0.8970772300887221,5.626377716985798e-08,1.100001157112727,5.892040303238552e-08,1.100003578997812,5.569254265407025e-08,1.100005329527047,6.0127673167474e-08,1.102260009098365,5.815201349012152e-08,1.10000753815326,6.006663612177947e-08,1.099995026643966,6.0076853930304e-08,1.099987948408539,7.017220216026143e-08,0.1528881185621759
7.017371543788058e-08,0.9820866314807887,5.779658890852887e-08,1.099998587967443,6.000000000000001e-08,1.099996211298358,5.645382753522494e-08,1.0999944438558,6.01311808893295e-08,1.105841905114269,5.92405785689232e-08,1.099992192269352,6.007998864692692e-08,1.099985861242859,6.008755443564528e-08,1.099971418714009,7.017371543788058e-08,0.1445650916568664
7.017546479973121e-08,1.04195750256664,5.889829445426444e-08,1.100001091646163,6.002818631276103e-08,1.100000230732279,5.738466683027228e-08,1.100005257484648,6.013494002551742e-08,1.112311737976259,6.000000000000001e-08,1.100007484454413,6.009112089813673e-08,1.099966446058139,6.00965542162299e-08,1.099947567793105,7.017546479973121e-08,0.134943601478417
7.017724518416644e-08,1.07317667127504,6.000000000000001e-08,1.099998663855204,6.006213131666088e-08,1.099998122126543,5.851926006115222e-08,1.099994506487136,6.013880762330327e-08,1.121691233828527,6.002380274134348e-08,1.100000497459502,6.010431576481817e-08,1.099926087436946,6.010599991202901e-08,1.099951519189291,7.017724518416644e-08,0.1251514870846409
7.017914577019776e-08,1.088461475040355,6.001250000000001e-08,1.100000203023137,6.00791038186108e-08,1.099988291375023,5.925963003057611e-08,1.100005192161871,6.014232720100344e-08,1.124874470105848,6.005408189626762e-08,1.099998013182511,6.011358516603609e-08,1.099982800973493,6.011711424147754e-08,1.100886641367691,7.017914577019776e-08,0.1146982639123701
7.018104759005519e-08,1.094946291153693,6.003222834139718e-08,1.099999126715816,6.009125066378425e-08,1.099972643610911,6.000000000000001e-08,1.099994586042603,6.014471149386485e-08,1.104326421535146,6.006922147372969e-08,1.099994928804483,6.011978028049268e-08,1.100670544301885,6.012248173604053e-08,1.103098478251769,7.018104759005519e-08,0.1042382546965004
7.018328301521309e-08,1.098073677570863,6.007168502419153e-08,1.099997123671113,6.010604795302898e-08,1.099937462537683,6.002353955636212e-08,1.100000005532284,6.014736921024604e-08,1.013605369805729,6.007677342056965e-08,1.099988503954768,6.012400087463284e-08,1.102318698961727,6.012887350094894e-08,1.10931657595955,7.018328301521309e-08,0.0919434163280568
7.018610398638855e-08,1.099439381478515,6.007975758381785e-08,1.099986783598877,6.011650546653034e-08,1.099875689315308,6.005361095085649e-08,1.09999884556269,6.014925557728313e-08,0.8958987464335655,6.009187731424956e-08,1.099969316605833,6.012941913638148e-08,1.107332335086555,6.013352033419772e-08,1.115496364737835,7.018610398638855e-08,0.07642807486303704
7.019006389029533e-08,1.099916586333186,6.00959027030705e-08,1.099965691330042,6.012564526368383e-08,1.100416387469804,6.006864664810368e-08,1.099995143095085,6.015175400565093e-08,0.682646803314568,6.010422522546163e-08,1.099930422875704,6.01334803346577e-08,1.113482653673174,6.013759648470716e-08,1.119447559493515,7.019006389029533e-08,0.05464860337576138
7.019556455676022e-08,1.099983545159937,6.010857251155174e-08,1.099928001661864,6.012927805438598e-08,1.101834667851935,6.007616449672728e-08,1.099989882631114,6.015443806453872e-08,0.4165751290244249,6.01138759750866e-08,1.099908859644313,6.013906434157095e-08,1.121721418818538,6.014205307096535e-08,1.097802646821335,7.019556455676022e-08,0.0243949378188566
7.020000000000002e-08,1.099979287130685,6.011836828323167e-08,1.099865380224618,6.013261376238595e-08,1.104950818599737,6.009120019397448e-08,1.099973301836659,6.015638804193015e-08,0.2390604734788099,6.01246187491004e-08,1.101431638718123,6.014344876475968e-08,1.095381010604972,6.014586238811634e-08,1.007224819748501,7.020000000000002e-08,0
7.020306751060139e-08,1.099984415966855,6.012750212984255e-08,1.100740185482094,6.013629440527554e-08,1.111115575138489,6.010361493131227e-08,1.099944078571726,6.015802379047382e-08,0.1269929359718444,6.012926979418751e-08,1.104555039800383,6.014589953694069e-08,1.033529300850216,6.014860688821556e-08,0.8797984452977927,7.020306751060139e-08,0
7.020670919930976e-08,1.099986483740638,6.013128159526429e-08,1.102814655179539,6.01398165697099e-08,1.119418895574281,6.01142619220518e-08,1.099885638490915,6.015957575053772e-08,0.06140705551953803,6.013468825984724e-08,1.112244716449674,6.014843145771444e-08,0.9126059626045108,6.015154559957371e-08,0.6893745468209503,7.020670919930976e-08,0
7.021016835498529e-08,1.099986196141573,6.013465540883224e-08,1.107079590925583,6.014475376748994e-08,1.12069739837325,6.012309397224061e-08,1.100126911376805,6.01614984417559e-08,0.02199796732781314,6.013878159835819e-08,1.119997595475192,6.015088644781035e-08,0.7435486932296208,6.015392508298233e-08,0.5046409304453905,7.021016835498529e-08,0
7.021708666633637e-08,1.099989890577235,6.013810051669973e-08,1.11378835070038,6.01482196415592e-08,1.056279227719175,6.012688615728764e-08,1.100996587638835,6.016341192897938e-08,0.007829690383267682,6.014406121985706e-08,1.108826143261824,6.015334877242224e-08,0.5359961034015761,6.015690688415304e-08,0.2720185558598164,7.021708666633637e-08,0
