/Vout (C=5e-14) X,/Vout (C=5e-14) Y,/Vout (C=1e-13) X,/Vout (C=1e-13) Y,/Vout (C=2e-13) X,/Vout (C=2e-13) Y,/Vout (C=3e-13) X,/Vout (C=3e-13) Y,/Vout (C=4e-13) X,/Vout (C=4e-13) Y,/Vout (C=5e-13) X,/Vout (C=5e-13) Y,/Vout (C=6e-13) X,/Vout (C=6e-13) Y,/Vout (C=7e-13) X,/Vout (C=7e-13) Y,/Vout (C=8e-13) X,/Vout (C=8e-13) Y,/Vout (C=9e-13) X,/Vout (C=9e-13) Y,/Vout (C=1e-12) X,/Vout (C=1e-12) Y,/Vout (C=1.1e-12) X,/Vout (C=1.1e-12) Y,/Vout (C=1.2e-12) X,/Vout (C=1.2e-12) Y,/Vin (C=5e-14) X,/Vin (C=5e-14) Y
4.088150213820973e-08,-5.974817168394571e-07,4.222522986292559e-08,1.132725547798961e-06,4.216769046309158e-08,-9.532100508594701e-07,4.536420992924699e-08,-8.774909977249183e-07,5.003415624852387e-08,1.069269649438128e-07,5.013035228470233e-08,1.795421302090425e-07,5.003033940069598e-08,1.440172839495721e-07,5.016753388517738e-08,-9.615142884432148e-07,5.013265992688193e-08,5.475024049586322e-07,5.017309419661084e-08,-8.121780077192081e-07,5.01909794549968e-08,1.005974975873115e-08,5.02042842805276e-08,7.097405810555978e-07,5.020000000000001e-08,-3.479785104573915e-08,4.088150213820973e-08,1.1
4.104484922045448e-08,9.501399312749023e-07,4.29619978135137e-08,-7.525838532686924e-07,4.251549110255511e-08,1.326146428835272e-06,4.694240354997533e-08,1.254509002922492e-06,5.007270161580398e-08,6.540463860446928e-07,5.013804863797333e-08,-2.357540648653295e-06,5.006596927192983e-08,4.924292896376027e-07,5.017570813577469e-08,-9.145270949457289e-07,5.014318488478839e-08,-1.890428230918506e-06,5.018200579782054e-08,-3.854754310917983e-07,5.020000000000001e-08,-1.889898970834508e-07,5.020956960820499e-08,-1.398917170949311e-06,5.02046930603625e-08,6.319662501041328e-07,4.104484922045448e-08,1.1
4.129789720945515e-08,-5.556972448166919e-07,4.44355337146899e-08,1.125760061231313e-06,4.298864838093553e-08,-9.41095644407698e-07,4.847120177498767e-08,-8.727041817504313e-07,5.008229072313259e-08,2.297829475946294e-06,5.014668950317423e-08,-1.061346748255053e-06,5.007527897425892e-08,1.297066701227949e-06,5.018557884086874e-08,-2.287392302799353e-07,5.015244332188123e-08,-5.11982893219004e-06,5.019100289891027e-08,-1.393624617308904e-07,5.020429067947326e-08,6.890348517468613e-07,5.021453748914316e-08,-1.123001509300538e-06,5.021084122839449e-08,-1.467621315850096e-06,4.129789720945515e-08,1.1
4.175004731675964e-08,9.246753832093823e-07,4.64355337146899e-08,-7.485187598788785e-07,4.365560639050805e-08,1.315821774353851e-06,5e-08,1.249681836196352e-06,5.009266709042577e-08,3.286215180647149e-06,5.015495398431582e-08,-6.967090829030509e-06,5.008606736652626e-08,2.417763374060976e-06,5.019278942043437e-08,-1.006880055375643e-07,5.016047798983295e-08,-4.468152058655794e-06,5.020000000000001e-08,-1.04642149257717e-07,5.02095551283316e-08,-1.386290130020401e-06,5.022447325101951e-08,1.135616707412467e-06,5.021670901285267e-08,-6.537134917638959e-07,4.175004731675964e-08,1.1
4.265434753136863e-08,-5.422012733546717e-07,4.84355337146899e-08,1.1222940565026e-06,4.470318170576505e-08,-9.342258548179619e-07,5.003330855306398e-08,1.502519921711345e-07,5.010332147697464e-08,3.930202025775772e-06,5.016395591369044e-08,-1.594950482717016e-06,5.009757709334787e-08,3.668011605062537e-06,5.020000000000001e-08,-4.554063460417817e-08,5.016791209827843e-08,-8.878901375597431e-07,5.02042656423018e-08,7.193263287735774e-07,5.021450613358764e-08,-1.129436502178254e-06,5.023815215062493e-08,-4.880113821582074e-07,5.022844458176904e-08,1.064924120641288e-06,4.265434753136863e-08,1.1
4.446294796058661e-08,9.179586588668977e-07,5e-08,-7.445519332853447e-07,4.661144760437272e-08,1.311606502532199e-06,5.007123989083469e-08,6.008521925805169e-07,5.011470919738274e-08,3.1349560118512e-06,5.017336213306719e-08,-1.22529656399795e-06,5.0109883374016e-08,3.561763521228894e-06,5.020389754726465e-08,8.0973737065801e-07,5.017610578737833e-08,-9.26879043635422e-07,5.020951916603314e-08,-1.39144000556829e-06,5.022440814409973e-08,1.133373137563117e-06,5.026206040865256e-08,7.430049800976733e-07,5.024475656533273e-08,-5.663737551029196e-07,4.446294796058661e-08,1.1
4.64629479605866e-08,-5.379570263320026e-07,5.003365789965536e-08,8.929781149469113e-08,4.861144760437272e-08,-9.312619098215793e-07,5.008075108439681e-08,1.978542293409625e-06,5.012829353278058e-08,1.831667190247383e-06,5.018214940081666e-08,5.744603196658008e-08,5.011869362798892e-08,2.745294867707378e-06,5.02085395815262e-08,-1.286775989573835e-06,5.018608730852916e-08,-1.859370400942619e-07,5.021445993411769e-08,-1.135147188013174e-06,5.02380450697237e-08,-4.844752361033648e-07,5.030826900084322e-08,-3.004313442469117e-07,5.027272924687058e-08,8.642310128928112e-07,4.64629479605866e-08,1.1
4.84629479605866e-08,9.139396903896119e-07,5.007183524282134e-08,6.731553381833762e-07,5e-08,1.308045033012125e-06,5.009109954819404e-08,3.284081577717058e-06,5.013891954775258e-08,-7.853717305253128e-07,5.019107470040833e-08,-4.563681275866983e-07,5.013049106497893e-08,8.530259766679523e-07,5.021295364330849e-08,-1.476471466139872e-06,5.020000000000001e-08,-5.968890088465985e-08,5.022434147028678e-08,1.131400564782816e-06,5.026190470910446e-08,7.385470887299115e-07,5.039152374448836e-08,6.536104714969504e-07,5.032549273060264e-08,-4.34652943533903e-07,4.84629479605866e-08,1.1
5e-08,-5.333478479488193e-07,5.009033032390815e-08,3.209586360078837e-06,5.003179165951876e-08,1.432914054087209e-07,5.010188685632286e-08,3.82438517460414e-06,5.014888280041184e-08,-3.357387820874466e-06,5.020000000000001e-08,1.399163619363594e-07,5.014065538694284e-08,-7.033073749258003e-07,5.022178176687307e-08,1.065607751670369e-06,5.020466847222787e-08,6.066361163427053e-07,5.023793914019118e-08,-4.839044177829447e-07,5.030806487365171e-08,-2.966171436291607e-07,5.055598234928468e-08,-2.562541451101037e-07,5.04185823215759e-08,7.917643700356159e-07,5e-08,1.1
5.003340093906945e-08,7.940826179100587e-08,5.010638032358949e-08,5.199715304924312e-06,5.006856008646304e-08,5.328249919533736e-07,5.011888061681219e-08,3.304771873671288e-06,5.015702816757718e-08,-5.785271004161648e-06,5.020427065845644e-08,7.860077885533716e-07,5.015033337938286e-08,-4.711196095950668e-06,5.023365400342334e-08,-3.329225494590361e-07,5.021105751339045e-08,-1.495251222875556e-06,5.026173560484778e-08,7.410183373932411e-07,5.039131278589908e-08,6.492951800846277e-07,5.08785978034927e-08,6.282393335116609e-07,5.059676251625397e-08,-3.96587822983134e-07,5.003340093906945e-08,0.9162948351180211
5.007140650411556e-08,6.770274230938171e-07,5.011846185618049e-08,4.015295391314111e-06,5.007790941393938e-08,1.690641032762407e-06,5.01325931521805e-08,9.645700974433509e-07,5.016676139311059e-08,-1.276417446471184e-06,5.020950637800828e-08,-1.403210921627772e-06,5.015827177130805e-08,-5.020500050129048e-06,5.025505965043823e-08,5.822688347881325e-07,5.021716660604461e-08,-5.379653717950933e-07,5.030776490545123e-08,-2.981092352747626e-07,5.05559447487294e-08,-2.528934854536147e-07,5.150865398818722e-08,-2.627604790332737e-07,5.093597031009024e-08,7.687959620296348e-07,5.007140650411556e-08,0.7072642273644418
5.008995169611429e-08,3.456383908136273e-06,5.012841836711553e-08,2.618616829405188e-06,5.008832656389231e-08,2.80178114355459e-06,5.014338411527785e-08,-1.884330218231139e-06,5.017548330571474e-08,-5.435715073864109e-07,5.021443313785122e-08,-1.154575983444717e-06,5.017001613078542e-08,-7.669311941846779e-07,5.029701336188539e-08,-1.415711198105279e-07,5.022917910659803e-08,1.031635873683487e-06,5.039075983575511e-08,6.512354069468614e-07,5.087928739012114e-08,6.229935630455173e-07,5.276662192066929e-08,3.345124723679396e-07,5.157762569344053e-08,-4.014108454040181e-07,5.008995169611429e-08,0.6052656713714237
5.010606541859991e-08,6.172810789437812e-06,5.013885409421758e-08,1.460045449657928e-06,5.009942444362946e-08,4.040386818711133e-06,5.01526586824054e-08,-4.533711760777466e-06,5.018461034965645e-08,-3.146170573544412e-07,5.02242866575371e-08,1.119668060298896e-06,5.017845835550913e-08,-3.21251576813823e-07,5.037371066418504e-08,4.966241412112803e-07,5.024618980930462e-08,-5.752051634287183e-07,5.055491386317921e-08,-2.544240932106441e-07,5.151095753510614e-08,-2.681826344783514e-07,5.320465277752881e-08,-1.680791119454725e-06,5.281568125639691e-08,5.715342244436725e-07,5.010606541859991e-08,0.5166401977004902
5.011810356460683e-08,5.747469063450504e-06,5.014848961466854e-08,-2.625534015984362e-06,5.011296768309701e-08,3.805001930636545e-06,5.016072554917237e-08,-4.638163197620582e-06,5.019230517482823e-08,-1.710510531276235e-07,5.023786981277092e-08,-4.606022277972418e-07,5.018833280682798e-08,-3.057847805356928e-07,5.052710526878435e-08,-1.029778403640037e-07,5.027513580402522e-08,8.913898735918088e-07,5.087737167715514e-08,6.231652996935555e-07,5.277391913981226e-08,5.99705998887059e-08,5.408071449124785e-08,-8.295695678483046e-06,5.386876207329094e-08,-2.662378158382337e-06,5.011810356460683e-08,0.4504303946624681
5.012774496677767e-08,4.500150439099747e-06,5.015651417411147e-08,-4.829924653295962e-06,5.012312820929874e-08,2.851919774764023e-06,5.016815438526099e-08,-4.67478656785051e-07,5.020000000000001e-08,4.706101705091148e-08,5.026167259467645e-08,7.236644438976748e-07,5.020000000000001e-08,-3.591309348448792e-08,5.083389447798296e-08,4.64375665559845e-07,5.032963769674929e-08,-4.688932943457778e-07,5.150803361344311e-08,-2.849513433628071e-07,5.316019709823237e-08,-3.186725801781444e-06,5.429686182438934e-08,-2.865914643729402e-05,5.426335186365432e-08,-7.398068553976189e-06,5.012774496677767e-08,0.3974026827228527
5.013822483296263e-08,3.626139821800893e-06,5.016595903660507e-08,-1.455382431858939e-06,5.013440939020539e-08,6.812572854482461e-07,5.01763381884363e-08,-1.045121157857379e-06,5.020402345458264e-08,8.222561458974035e-07,5.030777006500828e-08,-2.790107878671801e-07,5.020462850921585e-08,6.639204876393993e-07,5.14474728963802e-08,-2.170746019013672e-07,5.042593982051974e-08,8.29202671216342e-07,5.276935748601904e-08,-5.769136195070491e-07,5.393275301507259e-08,-1.811847150545338e-05,5.450383724810378e-08,-5.621640006169602e-05,5.446064675883601e-08,-1.341149837802642e-05,5.013822483296263e-08,0.3397634187055746
5.014783177597765e-08,-5.041995282101274e-07,5.017457538380275e-08,-9.79938663526232e-08,5.014441921241042e-08,-1.031607220879042e-06,5.018641579892161e-08,-1.17807772428728e-08,5.020883899500647e-08,-1.31512232792886e-06,5.03909872759068e-08,6.338280395052242e-07,5.021056827572889e-08,-1.444481711747179e-06,5.260466542843202e-08,-6.169366844882531e-06,5.060937412844699e-08,-4.382215416502541e-07,5.31043253753014e-08,-7.07774538233603e-06,5.409156410665646e-08,-6.363559853665219e-05,5.464385042212583e-08,-0.0001367683844184289,5.48552365491994e-08,-4.205701049094675e-05,5.014783177597765e-08,0.2869252321229285
5.01557920526976e-08,-4.017120073299951e-06,5.018351876532875e-08,-2.223327248415365e-07,5.015331961628449e-08,-5.588830361051501e-06,5.020000000000001e-08,-1.222430811451867e-07,5.021340361297548e-08,-1.396333820802599e-06,5.055577154227355e-08,-2.450185944090632e-07,5.021619405531991e-08,-7.669029364384013e-07,5.283868373317992e-08,-4.904918454061506e-05,5.095810914978866e-08,7.999963123728674e-07,5.349427788152546e-08,-1.924799891597398e-05,5.423536105558954e-08,-0.0001302927861697772,5.481481149193715e-08,-0.0002801648127692241,5.502702067171036e-08,-0.000123943059449889,5.01557920526976e-08,0.2431437101632071
5.016474084831397e-08,-9.158257661586948e-07,5.019175938266438e-08,7.123403811785348e-08,5.01612940445199e-08,-3.313216686381961e-06,5.020465743385403e-08,6.534263140724639e-07,5.022253284891351e-08,1.085405269877902e-06,5.088147263822523e-08,5.456959391642332e-07,5.022744561450196e-08,1.083642705434676e-06,5.295250838967395e-08,-9.799125097939176e-05,5.161504303729614e-08,-5.355045407418181e-07,5.362268394333053e-08,-4.470210373560618e-05,5.441671764480217e-08,-0.0003136206833238915,5.494739870988738e-08,0.001623275478583373,5.523848821958277e-08,-0.0002419324421402638,5.016474084831397e-08,0.1939253342731536
5.017315840545619e-08,3.893381705638375e-07,5.020000000000001e-08,1.94614840280794e-07,5.01733723328219e-08,-3.295777824716735e-07,5.021099140568137e-08,-1.479189673567538e-06,5.023491573801904e-08,-3.570144726795416e-07,5.151464735332316e-08,-1.703033715420575e-06,5.02430742444293e-08,-5.43658674948019e-07,5.304027571506176e-08,-0.0002114175085227748,5.291481338115972e-08,-4.313494072299263e-06,5.377753187320606e-08,-9.453252125684336e-05,5.454682719060636e-08,0.003287228439017386,5.499506100585574e-08,0.006516735391810031,5.539098584185347e-08,0.003969877139187191,5.017315840545619e-08,0.1476287699909767
5.018208107337678e-08,2.638271476553623e-07,5.020416498097921e-08,1.099839017205556e-06,5.018186115582191e-08,-2.712183725183983e-07,5.021703298272421e-08,-6.342314149031536e-07,5.025703927892955e-08,6.18049040003327e-07,5.170273318483048e-08,-6.826441190161244e-06,5.026994461995613e-08,8.31391688820075e-07,5.315325860692263e-08,-0.0004657005247317811,5.318699277576558e-08,-3.733259556582275e-05,5.389558651802166e-08,-0.0002292271009859401,5.460576726737441e-08,0.01817633793084335,5.504528615559425e-08,0.02440379364675595,5.544133148951291e-08,0.01322272839246446,5.018208107337678e-08,0.09855409642773361
5.019104053668839e-08,6.263871455820454e-07,5.020917570425506e-08,-1.178372299161763e-06,5.019093057791096e-08,-1.093494660024111e-07,5.022906162810108e-08,1.078636468887775e-06,5.030023847966004e-08,-1.687009653386325e-07,5.207890484784511e-08,-4.794033756941751e-05,5.032091953210587e-08,-3.962979379910586e-07,5.324293748054539e-08,0.00165459488612926,5.332195138489184e-08,-7.102046698898087e-05,5.401877206404373e-08,-0.000319451198414759,5.463416181011075e-08,0.03920906005877414,5.507722553695831e-08,0.05349988945602498,5.54794704344445e-08,0.03242956636720833,5.019104053668839e-08,0.04927704821387557
5.020000000000001e-08,4.720247835380274e-07,5.021391018561363e-08,-1.4623207850288e-06,5.020000000000001e-08,-3.196320625004289e-08,5.024595693479203e-08,-5.747053442894664e-07,5.037889585989469e-08,5.276525143958841e-07,5.215167296213041e-08,-0.0001443534579532089,5.041127043244243e-08,7.510266509085784e-07,5.327707365889978e-08,0.007827947154594478,5.342250985765359e-08,-0.0001534810371408551,5.413783782738734e-08,0.006313010426726978,5.465938220845906e-08,0.0782336425146414,5.510400632338767e-08,0.1065038620496099,5.55104931531047e-08,0.06634009866105969,5.020000000000001e-08,0
5.020434675055766e-08,1.556714534576244e-06,5.022337914833077e-08,1.179699280199905e-06,5.020425668423392e-08,8.643869989975781e-07,5.027480781421304e-08,8.882947557718793e-07,5.053621062036398e-08,-1.462935841295175e-07,5.222610133649031e-08,-0.0003174523875246411,5.058532192545449e-08,-3.608927432764257e-07,5.33051637122272e-08,0.02414915049093628,5.356107751721624e-08,-0.0003877504758114312,5.416784385673779e-08,0.01534759103595161,5.469117440874446e-08,0.1863914843987924,5.51335214444722e-08,0.2190803573234456,5.553781679953901e-08,0.1280274077217816,5.020434675055766e-08,0
5.020960980922994e-08,-1.006422108130318e-06,5.023643690598722e-08,-2.939700203983479e-07,5.020953166783088e-08,-1.353781636613868e-06,5.032916157948229e-08,-4.547185189041133e-07,5.085084014130258e-08,3.345126056524939e-07,5.231099069093333e-08,-0.0006567674531117782,5.091943184937287e-08,6.959154014335054e-07,5.332773336882836e-08,0.05562136379602479,5.366113852225199e-08,0.0007372517877717342,5.420236147450799e-08,0.04457849152743749,5.471479857693783e-08,0.3162779813907043,5.515899832292069e-08,0.3596826866325508,5.556614170914701e-08,0.2403933165282859,5.020960980922994e-08,0
5.021456383056152e-08,-1.836812848247499e-06,5.025962149173139e-08,5.897488364293281e-07,5.021449012774119e-08,-1.244981278047159e-06,5.042495444926087e-08,7.96868230408464e-07,5.146489949367657e-08,-7.019368844955709e-06,5.238829328139192e-08,0.00599528683584527,5.155212072687376e-08,-8.236139309902217e-07,5.334739479528062e-08,0.1144490844113629,5.371116902476986e-08,0.007202029043065722,5.422695276093462e-08,0.09253074654267872,5.474931840805981e-08,0.5525346927750815,5.518148285395358e-08,0.5042355201512796,5.559403445314342e-08,0.3902115101166977,5.021456383056152e-08,0
5.02244718732247e-08,5.279399282779958e-07,5.030477742321467e-08,-5.510689957171548e-07,5.022440704756182e-08,1.168368114655903e-06,5.060702713217507e-08,-5.495784142142278e-07,5.160430622748441e-08,-4.044893482339034e-05,5.241269289053416e-08,0.0207634979941998,5.178843163594318e-08,-1.503613583721399e-06,5.336798710667762e-08,0.2282502181648707,5.373408356017177e-08,0.01593104720670489,5.425563228449398e-08,0.2111116239752872,5.477480053022156e-08,0.7460512711524496,5.520739564754664e-08,0.6842389249728432,5.562800578042537e-08,0.6017946207121523,5.02244718732247e-08,0
5.023846220206114e-08,-2.207439655400573e-06,5.038740176769004e-08,-3.570258176710167e-06,5.023812296176953e-08,-4.535086410965477e-07,5.095667876876975e-08,-1.567654837116741e-06,5.167400959438833e-08,-7.002940637446784e-05,5.242911120407962e-08,0.04762576234877534,5.226105345408203e-08,-1.3411670266945e-05,5.338689436581716e-08,0.3751500955005843,5.376489115176777e-08,0.04545439069138446,5.427760650758306e-08,0.3491946436977106,5.480247689062176e-08,0.9504475189561029,5.52362702389679e-08,0.8884806117835312,5.565595753881156e-08,0.7876215126306032,5.023846220206114e-08,0
5.026319159230738e-08,-7.662260039383261e-06,5.046180833321214e-08,-3.02975487841558e-05,5.026214079795528e-08,7.351130792577653e-07,5.106933682122575e-08,-1.104892446944226e-05,5.175392910805808e-08,-0.0001574171884707035,5.244472010031953e-08,0.1007530664870811,5.23865538139251e-08,-3.829122292944052e-05,5.340594963096728e-08,0.5491106429100626,5.379863737492284e-08,0.1402260051560737,5.429763106240946e-08,0.497618996337849,5.481801681143565e-08,1.034889410100535,5.525427420047694e-08,0.9990206202220565,5.568841702007897e-08,0.986160118347632,5.026319159230738e-08,0
5.031091044228265e-08,-7.495907103973388e-05,5.049203057364884e-08,-7.634317044872093e-05,5.030860969934907e-08,-2.789736686742679e-07,5.129465292613776e-08,-6.572151155151124e-05,5.181279540234891e-08,-0.0003681853115225421,5.246193039274901e-08,0.2130958562181005,5.252403524056261e-08,-8.49605037151966e-05,5.342556708716659e-08,0.742965014791114,5.382226962849373e-08,0.2723632078267604,5.432069326058479e-08,0.6837912375731091,5.483452498645602e-08,1.07634062601907,5.527495003689223e-08,1.06783194234095,5.571378090519635e-08,1.068779750321527,5.031091044228265e-08,0
5.0333225727259e-08,-0.0002537421178895262,5.053432642588245e-08,-0.0002381123189227423,5.039232281019283e-08,5.633918968271741e-07,5.135548646090203e-08,-0.0002167307524342477,5.187767135818246e-08,-0.0007680072431623444,5.247686158521618e-08,0.3552280376156838,5.261053837635837e-08,-0.0002035401126403022,5.344675723012727e-08,0.9480171345380277,5.384517070946405e-08,0.4455224336891699,5.434548424402096e-08,0.8882038444463504,5.484970941877979e-08,1.088111568304799,5.529006855332361e-08,1.084031797864327,5.573162757830778e-08,1.084882533079641,5.0333225727259e-08,0
5.034942008154863e-08,-0.0006164657552848591,5.055985568285288e-08,-0.0005914908159462197,5.055605921946789e-08,-9.808153606212451e-07,5.140353507406626e-08,-0.0004861837088643047,5.193556182601513e-08,0.001128822605004532,5.249078214166121e-08,0.5132861967091891,5.271935251000833e-08,-0.0005188924194242733,5.345864587843529e-08,1.033257929197051,5.386606952208553e-08,0.6255704402599395,5.436102104655907e-08,0.9993069471095776,5.48648915012269e-08,1.093123745849807,5.530445284435211e-08,1.090370599822727,5.574589374181703e-08,1.090318147336806,5.034942008154863e-08,0
5.036334632612811e-08,-0.001402842426013215,5.058137880241448e-08,-0.001336216193355507,5.087425152830191e-08,-3.390992307381376e-05,5.146078040669807e-08,-0.001060489432920396,5.195895873033088e-08,0.008531251229918019,5.25069512536531e-08,0.7147054988298727,5.279935420312181e-08,0.0008967170206692579,5.347127322445717e-08,1.077050490065882,5.388759781482397e-08,0.820351399958542,5.437874549654566e-08,1.068681356687393,5.48795575948006e-08,1.095735483370901,5.531926772084037e-08,1.094055341825756,5.576182755528009e-08,1.093975679551041,5.036334632612811e-08,0
5.037853842094577e-08,-0.003128401140556906,5.060329153091199e-08,-0.002595313849303438,5.09313717246924e-08,-0.0001816819938962493,5.151053530171915e-08,0.004909919245009211,5.197502569416947e-08,0.02442882927380731,5.252348064464457e-08,0.9215016863766367,5.283935504967855e-08,0.009544234386463162,5.348307306823871e-08,1.089920776321188,5.391094581927376e-08,1.005045233744843,5.43918189987045e-08,1.085426986877629,5.490289687715606e-08,1.097720511760887,5.533933335356363e-08,1.096560879514725,5.578442393517285e-08,1.096598111361224,5.037853842094577e-08,0
5.039227903224808e-08,-0.004691990791372414,5.062701760412154e-08,0.006173668998244695,5.097135740501744e-08,-0.0004163642204680602,5.152358314038434e-08,0.01403717274204002,5.19896207915146e-08,0.05805184900078236,5.253321718747498e-08,1.018395877965786,5.285996687784339e-08,0.02365969471023208,5.349530315244662e-08,1.094491812151684,5.39280488936836e-08,1.073864782831098,5.440417979161274e-08,1.091478946455209,5.494075285560754e-08,1.09892099697471,5.537463417936753e-08,1.098500531479197,5.582537981631358e-08,1.098618803704965,5.039227903224808e-08,0
5.039697436509546e-08,-0.003521652116027631,5.063430892810514e-08,0.02275613762637212,5.100576200273991e-08,-0.0009028219139959007,5.153778027123067e-08,0.04342382494212588,5.200743722283557e-08,0.1555633212086883,5.254371891693954e-08,1.073586077519437,5.287886350419416e-08,0.05295731166864874,5.350666970355186e-08,1.096540630835559,5.394137761332773e-08,1.088623879405012,5.441707344357649e-08,1.094822597763662,5.499140133476319e-08,1.099336288113975,5.54182216713185e-08,1.099143755665858,5.587371733837849e-08,1.099203683823174,5.039697436509546e-08,0
5.040636503079021e-08,0.02889133297061473,5.064033310264231e-08,0.05906899993307826,5.104198952239272e-08,-0.001596844536991678,5.15549620399983e-08,0.1431921368312455,5.202079426452644e-08,0.2824192394237395,5.255275831383128e-08,1.089729659701588,5.290361141103742e-08,0.1487198182056886,5.352308491484888e-08,1.097887877130588,5.395184151771077e-08,1.093259327980073,5.443383330021682e-08,1.09691967907622,5.50706788568883e-08,1.099584947924635,5.548899933978565e-08,1.099549098239301,5.595181264146423e-08,1.09960224927825,5.040636503079021e-08,0
5.041349636781997e-08,0.1266764104345944,5.064801796581282e-08,0.1616095210401634,5.108169342040411e-08,0.0209021023106829,5.156700675958604e-08,0.2752935177155393,5.203659834957687e-08,0.4794541369404083,5.25640836638492e-08,1.095286371584936,5.292132847262699e-08,0.2732213209574677,5.35515981269185e-08,1.098812739346983,5.396360406739515e-08,1.095554493425103,5.446295980943399e-08,1.098526570994677,5.519662759351878e-08,1.0998591454288,5.558690774638053e-08,1.09964715011773,5.605943506595372e-08,1.099669598591369,5.041349636781997e-08,0
5.041876035353816e-08,0.2704279314122387,5.065410360780558e-08,0.2940630018861976,5.109247453530581e-08,0.05164525126906434,5.157969597886198e-08,0.4629633887488289,5.20532965108952e-08,0.7200489992377719,5.257309831067924e-08,1.09690060607666,5.294117216068115e-08,0.4581479218184032,5.359131677685119e-08,1.099183897823652,5.398149893300842e-08,1.097549144610646,5.450050071062883e-08,1.099098704164701,5.529102824841329e-08,1.099951154367329,5.57410683799766e-08,1.099999090969439,5.621696400877475e-08,1.100002201730959,5.041876035353816e-08,0
5.042374559720582e-08,0.4594714219792575,5.066292260503108e-08,0.5501674270283199,5.110099563238058e-08,0.1104488275502647,5.159141340804945e-08,0.6644703203820176,5.206762073348414e-08,0.928353295971808,5.25849039655243e-08,1.097802808697832,5.296445640695714e-08,0.7091708115227048,5.365815765068451e-08,1.099530031934092,5.400502177700353e-08,1.098533970738206,5.456294301623387e-08,1.099476718223254,5.533046419683245e-08,1.099938860131652,5.585097439951906e-08,1.099902058616488,5.633390892723258e-08,1.099900166942618,5.042374559720582e-08,0
5.042747314963656e-08,0.6260520095009122,5.067082923756001e-08,0.8155524429838833,5.111089496055918e-08,0.2333674429544153,5.16034973947147e-08,0.8802522871791426,5.207598181805423e-08,1.022237186454368,5.260520603472814e-08,1.098539652733755,5.298268947820053e-08,0.9108791611781973,5.374900691711802e-08,1.099929909971964,5.405206746499375e-08,1.099252253977919,5.465121489291274e-08,1.099658425905492,5.540933609367078e-08,1.099971566753495,5.596311791160584e-08,1.100014965168397,5.645571763724882e-08,1.100020180823637,5.042747314963656e-08,0
5.043274225284071e-08,0.8666223202420904,5.067528341435207e-08,0.950905629113704,5.112048142821835e-08,0.4033685847073383,5.161099461383088e-08,0.9943487993778723,5.208489088500196e-08,1.074557586472511,5.263635256263788e-08,1.09896444735746,5.299387432331815e-08,1.012387358496077,5.382359854449201e-08,1.099923095831706,5.410888553906311e-08,1.099412541540801,5.475163753327236e-08,1.099975959431257,5.552014180305799e-08,1.099967850590315,5.606972806689805e-08,1.099943637317885,5.657059199505614e-08,1.099939490560175,5.043274225284071e-08,0
5.043658037799563e-08,0.9978974117962159,5.068005236019305e-08,1.043415236883719,5.11299425827686e-08,0.6056764491274177,5.161904247924152e-08,1.065437946694404,5.209293185788066e-08,1.090725627687646,5.269591689491471e-08,1.099577071424042,5.30062943877026e-08,1.07253794048238,5.389432637398875e-08,1.099964645191857,5.421911053825439e-08,1.09988433801949,5.485154036230089e-08,1.099903230231718,5.574175322183239e-08,1.099996291015389,5.628294837748247e-08,1.100021890422867,5.680034071067078e-08,1.100027575191671,5.043658037799563e-08,0
5.043952156219172e-08,1.054567966091722,5.06837245445298e-08,1.076457119978003,5.113982037274019e-08,0.8331703069295117,5.16255123014617e-08,1.087266373374559,5.210233159587559e-08,1.095594343912471,5.27435131038953e-08,1.099885546994579,5.301633363326697e-08,1.088654977508993,5.396041133131994e-08,1.099970435895242,5.429698198596867e-08,1.099907619736463,5.49361532466773e-08,1.100005230011278,5.597573353598152e-08,1.099986451509557,5.648610167160975e-08,1.09996317479935,5.702181685071272e-08,1.099957873085942,5.043952156219172e-08,0
5.04427767319519e-08,1.082129830815234,5.068762518126655e-08,1.090029595596442,5.114884667329515e-08,1.004989313093979,5.163152065298883e-08,1.09402421339938,5.21102690443795e-08,1.096985170764242,5.276435837219351e-08,1.099902651833538,5.303006100777382e-08,1.094966001449248,5.409258124598231e-08,1.099982924462581,5.437137244308279e-08,1.099974254196263,5.502707138013641e-08,1.09994008595173,5.629462863590029e-08,1.100004785117057,5.689240825986431e-08,1.100026907274629,5.746476913079661e-08,1.100032232430447,5.04427767319519e-08,0
5.044667074001734e-08,1.092398350091864,5.069167111907471e-08,1.09423826091687,5.115521868732557e-08,1.069263516938447,5.163809079647244e-08,1.096257892296681,5.212040377968871e-08,1.097713636840582,5.280604890878994e-08,1.099929283678492,5.30401248820801e-08,1.096781518067352,5.422681795131027e-08,1.099993130808744,5.444425523474523e-08,1.099946546998794,5.520890764705462e-08,1.100021990294231,5.67120482157512e-08,1.099991845587201,5.72965598343516e-08,1.099970613093433,5.790167510475498e-08,1.099965432736782,5.044667074001734e-08,0
